Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
UBE2H,ENSG00000186591,0.00467235623191764,0.00556426499289331,0.00432288453036689,-0.00663337044405168,
LHFPL3,ENSG00000187416,0.00472058969590816,0.00342534336343214,0.017535390073271,0.0166434883551645,
SPOP,ENSG00000121067,0.00476744241274352,0.00500324558904075,0.0060230681936938,0.0147261220276634,
RNF169,ENSG00000166439,0.00486011273268983,0.00361461764971005,0.0471793848912251,0.00586596427177932,
KEAP1,ENSG00000079999,0.00489263285058406,0.00808038863205796,0.00356484659329692,0.00409246285699905,
SUN1,ENSG00000164828,0.00503088431771859,0.0575414058740007,0.002669756903531,-0.00256168715068221,
POU5F2,ENSG00000248483,0.00518935475079441,0.00379204093920937,0.0707053188117297,0.0116504628923459,
ISG20L2,ENSG00000143319,0.00522130665298715,0.00672795079301047,0.00677026253394442,0.0135157683426342,
CYP4F11,ENSG00000171903,0.00525923339716394,0.0141782101299992,0.00378483253624351,0.00709275124013101,
PSMG3,ENSG00000157778,0.00525937516767028,0.0288348994522816,0.00310156867985878,0.0233272185896756,
STRIP1,ENSG00000143093,0.00529022989240413,0.00283372900947421,0.0690378008474553,-0.00538369762910675,
ODF3,ENSG00000177947,0.00531512826126079,0.0729800374429243,0.00402716763716604,0.00367040432896338,
ETNPPL,ENSG00000164089,0.00532795124418661,0.242532868165034,0.00332931934104985,0.00413831887595376,
HTRA3,ENSG00000170801,0.00534353885693128,0.00312202858034283,0.0198136304629329,0.00624476211819556,
MYL9,ENSG00000101335,0.00542662602827471,0.255680439607479,0.00315693324041921,0.00949491247343161,
OR2A1,ENSG00000221970,0.00544328560209661,0.0554444830228007,0.00407036749031731,0.0365351349616418,
RHCG,ENSG00000140519,0.00549744726931234,0.878590169617634,0.00258704385846786,0.000690474085789463,
CHSY1,ENSG00000131873,0.00552245808938168,0.00481138169961226,0.012564873091059,0.00225755775083574,
MAB21L1,ENSG00000180660,0.00554975519553791,0.00998572151600585,0.00561598543976971,0.0194825364777854,
CCDC173,ENSG00000154479,0.00556966496057676,0.00663338228877342,0.00515853524180654,0.0088527488274536,
YWHAQ,ENSG00000134308,0.00557559792317264,0.0822027945823829,0.00285084795832824,0.0189070003690646,
FKBP3,ENSG00000100442,0.00566271649707872,0.181315731820561,0.00296179543996988,0.0228205525339975,
C15orf48,ENSG00000166920,0.00567014131221788,0.0054759432588638,0.00575020793065684,-0.00769311805549377,
ZDBF2,ENSG00000204186,0.00569408967661211,0.0521573783535644,0.00457620424082594,0.00171902676360073,
HNRNPA1L2,ENSG00000139675,0.00574345664070497,0.00409438085881875,0.0305744299702242,0.00566289317127625,
OCLN,ENSG00000197822,0.00576643334556215,0.00706917109303495,0.00532518063994891,0.0080157447684307,
RPL22L1,ENSG00000163584,0.00593588474800855,0.00300929854462617,0.033228622260268,0.0436177004378676,
ETV3,ENSG00000117036,0.00594831677563146,0.00396020543630815,0.0338480820751222,0.00796352877565301,
FAM117B,ENSG00000138439,0.00596417168013685,0.350724746731943,0.00330275874936592,-0.00161911037299672,
PRPF6,ENSG00000101161,0.00597997804615413,0.906145368766091,0.0030452292861014,-0.000147515883373195,
RAB33A,ENSG00000134594,0.00598041554174533,0.202609033770178,0.0035848324169454,0.0125029415813595,
SORCS1,ENSG00000108018,0.00602861290722523,0.00389527151098235,0.0596965969206414,-0.00644345645670004,
CENPI,ENSG00000102384,0.00603050062344179,0.00476822186157899,0.0116383765068845,0.00956483328255252,
WIF1,ENSG00000156076,0.00608175855819104,0.0161399305452378,0.00508341618821617,0.0054519475602345,
CHAD,ENSG00000136457,0.00614558645538954,0.00550454019832158,0.0134788340485263,0.00734917520888276,
POU1F1,ENSG00000064835,0.00615035953235432,0.00465493254089588,0.0106299640688172,0.0153242337307095,
PDCD5,ENSG00000105185,0.00615718927334552,0.102494656682263,0.00503735103275804,0.0118605825719339,
CDH7,ENSG00000081138,0.00624261381829261,0.00345960924538402,0.0335460020589763,0.0037430894165283,
PABPC1L2B,ENSG00000184388,0.00624725565187823,0.00556699767585711,0.0164380952929603,0.080914558368203,
KPNA4,ENSG00000186432,0.00625651852799036,0.0556628275633966,0.00434827691627038,-0.00441777587362158,
DPP9,ENSG00000142002,0.0062678518843875,0.00301305800684926,0.113246633194965,-0.00671371549003104,
EXOC6,ENSG00000138190,0.00628619446847967,0.0159394384303398,0.00483602782440973,0.00566394413819468,
C15orf38-AP3S2,ENSG00000250021,0.00629056900244951,0.00642074718696928,0.00638366539437329,0.00802055512108869,
TRIM74,ENSG00000155428,0.00637124318541027,0.00355623702538566,0.0381564290138603,0.0375431544565926,
PLXDC1,ENSG00000161381,0.00646582427295883,0.00433286525401266,0.128017992302339,-0.00713691207632893,
MMEL1,ENSG00000142606,0.00648570113229385,0.0320773522946691,0.00437603046005464,0.00772004845707523,
HLA-A,ENSG00000206503,0.00652059138527694,0.00499942528120312,0.0309337911038126,-0.00171737129168813,
C21orf91,ENSG00000154642,0.00652760718514445,0.00406205630027201,0.0588151877215335,-0.011626342960755,
ASTL,ENSG00000188886,0.00654518481564625,0.00451744542406218,0.0508568717698631,-0.00706407204881892,
UBE2N,ENSG00000177889,0.00657225886127089,0.00443009605833522,0.0175184640584003,0.0278800675013849,
ACSS3,ENSG00000111058,0.00663581208642972,0.0537630714715054,0.00379285601639334,-0.00326292347288191,
DNAI1,ENSG00000122735,0.00666070158720933,0.0743422032218075,0.00371104357885221,0.00807106715170755,
GAGE10,ENSG00000215274,0.00673181801123146,0.00509840552268892,0.0250524812671498,0.011440668002939,
USP1,ENSG00000162607,0.00680202262463592,0.0271004677247659,0.00519288809424878,0.00610736343220944,
ZNF264,ENSG00000083844,0.00685508769004251,0.00343986365297133,0.088219145320207,0.0107338776323947,
EXOSC7,ENSG00000075914,0.00686223467698699,0.0487156415602638,0.0039028192848336,0.0170840044692408,
HELZ2,ENSG00000130589,0.00687075317484187,0.0158483418200759,0.00487071268391825,0.00122811352067041,
DPP4,ENSG00000197635,0.0068783001076278,0.00381973159601412,0.0351835596536114,0.00491887656056345,
ACTR6,ENSG00000075089,0.00693493029188463,0.00489252436145027,0.0169571621700171,0.0169693029933383,
DTWD1,ENSG00000104047,0.00695517191812878,0.796062585501836,0.00340785930265386,0.00221397824210535,
KANSL1L,ENSG00000144445,0.00696606305425018,0.0612297103492956,0.00471224750559984,-0.00539929239427047,
NEURL2,ENSG00000124257,0.00697454760661465,0.0286796501362606,0.004697168591005,0.020577780329428,
FCGR2B,ENSG00000072694,0.00701999059957492,0.0647015257431585,0.00614218031953306,-0.00509867197183499,
OR6B1,ENSG00000221813,0.00704361459900038,0.0141723936068319,0.00579015702654062,0.0197535890123422,
CIC,ENSG00000079432,0.0070487411765453,0.00363261586756036,0.0538731620195715,0.00409342778263139,
AC005020.2,ENSG00000272647,0.00706499833616336,0.00385462952106885,0.0269676911407571,0.0301848671567913,
MAGED1,ENSG00000179222,0.00710413498622531,0.00374064602303648,0.175488457328789,-0.0108047424890141,
KRT76,ENSG00000185069,0.00712669187162585,0.00652487693090897,0.0107345073063277,0.00295915223695922,
TJP1,ENSG00000104067,0.00717279188122677,0.261186685680573,0.00455906731310363,-0.00198393329672756,
RNF6,ENSG00000127870,0.00722808682084142,0.00500165839684907,0.0247799505453541,0.00644927369165477,
NFKBIL1,ENSG00000204498,0.00727838604338493,0.00672163084972932,0.0133785147620469,0.0214700001873733,
BRAP,ENSG00000089234,0.00731239329325517,0.00481705270899668,0.0357824446363916,0.00867757370263546,
FKBP9,ENSG00000122642,0.00732141986381007,0.0052162854813258,0.0640551624280767,0.00568464203092569,
