Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
C3,ENSG00000125730,0.00126564345968261,0.000627516760942304,0.0282508497231582,-0.0156867646220846,
PSG8,ENSG00000124467,0.00137644213100174,0.00100554034547307,0.00757640881198307,0.0322904508713702,
C1QB,ENSG00000173369,0.00148029761850343,0.0135569812140381,0.000991218917499648,0.0280195082828914,
SEC14L6,ENSG00000214491,0.00149114173277631,0.00372187730914142,0.00136556985902081,0.0244781466636044,
CTDSP2,ENSG00000175215,0.00151137004542135,0.00113287010278518,0.00303854315322583,0.0283190416601705,
CHMP4B,ENSG00000101421,0.0015398230675342,0.000930062560967837,0.00644576373473416,0.0646319227283978,
DDOST,ENSG00000244038,0.00155805401800635,0.00111130029562723,0.00580614296405568,0.0242549116055096,
CYCS,ENSG00000172115,0.00160445395758679,0.0134131239690674,0.00101503163724281,0.10182387250067,
TMEM191C,ENSG00000206140,0.00160661190265465,0.00277918391180154,0.00111134705344873,0.0275611088622471,
THAP3,ENSG00000041988,0.00161213508637814,0.0678949362031385,0.000946408897875672,0.0522785234435309,
DEFA6,ENSG00000164822,0.00164778595328052,0.00112480509013047,0.00536984600550494,0.091154938350719,
FP565260.1,ENSG00000275464,0.00165176913143872,0.000900486665661226,0.0108619273958508,0.0462105660212036,
OVOL1,ENSG00000172818,0.00167055826416518,0.00151336790620937,0.00560896148248791,0.0655365140715736,
SNX24,ENSG00000064652,0.00170847246031547,0.0191652966125313,0.00144246566980533,0.0639809269821778,
TM4SF5,ENSG00000142484,0.00171792915826052,0.0121237447425686,0.00156660339119274,0.0349745640632931,
ZNF232,ENSG00000167840,0.00171897684384859,0.00206432269478796,0.00216055678287908,0.04805024570597,
PSMA7,ENSG00000101182,0.00172037934896563,0.00829958588969448,0.00154541830723209,0.0224494252500553,
TRIM40,ENSG00000204614,0.00172195754029381,0.0219181119325652,0.00124096950651564,0.0166564162309479,
SBK3,ENSG00000231274,0.00173839880274562,0.0490204514042204,0.000864145266376792,0.0119673579775758,
GTF2F2,ENSG00000188342,0.00174226000100086,0.1034448977559,0.00105080626165011,0.0535484870499703,
GPR108,ENSG00000125734,0.00175028162212432,0.065416945495091,0.000971433111318643,0.0175104806703457,
SRSF7,ENSG00000115875,0.00175117730792995,0.0539524533723916,0.000834336761760923,0.0572339133511949,
C11orf45,ENSG00000174370,0.00180415237347853,0.00119531205682666,0.00766826672658283,0.0730394592284428,
UBL3,ENSG00000122042,0.00181358194748882,0.00599809269532059,0.00167345355478465,0.0547457357508068,
CYB5A,ENSG00000166347,0.0018359396930705,0.00325601955384425,0.00237382804019937,0.0859612330097794,
EFNA1,ENSG00000169242,0.00187820351422607,0.00161476830758167,0.0113222233179524,0.0617982360177483,
TIMP1,ENSG00000102265,0.00188590041657521,0.00108574977965081,0.00490166639326595,0.0205083722523962,
HOXC13,ENSG00000123364,0.00189007598930813,0.00163919737409779,0.00578102146422621,0.0777066213111267,
USP19,ENSG00000172046,0.00193231161559404,0.00836046562531412,0.00148884451131259,0.0192890258612365,
HUS1,ENSG00000136273,0.00193476307194362,0.00584173344479111,0.00158861327732807,0.0642738858425136,
AC068946.1,ENSG00000280537,0.00195844978445314,0.0225138574992294,0.00137587410995588,0.123027139024166,
TNNI3,ENSG00000129991,0.00198489359654985,0.904695025985062,0.00105143202239721,0.000948344256774842,
CERKL,ENSG00000188452,0.00198619943943246,0.00177811563878039,0.0036489152417718,0.0246536969509283,
MS4A12,ENSG00000071203,0.00206581836454411,0.12888469550919,0.00116477156816619,0.0406365293060795,
KRTAP11-1,ENSG00000182591,0.00206763369612184,0.00409486794118674,0.00161123242131977,0.103277082212725,
RHOQ,ENSG00000119729,0.00209579034927676,0.00389839046176021,0.00188862511878274,0.0262156679371798,
AKR1D1,ENSG00000122787,0.00210044092674111,0.00119551399740736,0.0137850673114228,0.0794193401526953,
ATAT1,ENSG00000137343,0.0021032436892251,0.00184203153651807,0.0153023512102868,0.0267420692926506,
ARL8B,ENSG00000134108,0.00210875792947185,0.00438299752567572,0.00205035160805789,0.102214518347488,
ARHGEF10,ENSG00000104728,0.00215630460426286,0.0010734935614195,0.0475546890495728,-0.0177429734591955,
TBC1D3I,ENSG00000274933,0.00220137218769945,0.0342079201398481,0.0015605928261393,0.106059391722298,
DGKQ,ENSG00000145214,0.00222445307400065,0.151807818657296,0.000985818598901345,0.00658139446624542,
COL9A1,ENSG00000112280,0.00222962414937045,0.00424188369459588,0.00203205161813358,-0.0131988295817252,
G6PC3,ENSG00000141349,0.00225084770492923,0.00742083153574424,0.00196109898663488,0.0410450980143969,
SGO2,ENSG00000163535,0.0022513278250903,0.239346434501452,0.00140745538109688,0.0142983931998501,
AMFR,ENSG00000159461,0.00225473832187328,0.00992164608776758,0.00249650822053959,0.0490000651774096,
