Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
RGPD3,ENSG00000153165,0.0044749927551303,0.201536109639168,0.00210582034818152,0.00667679131974505,
DRG1,ENSG00000185721,0.00450429000703401,0.0120779046876813,0.00358944278223239,0.084436814974101,
DLX3,ENSG00000064195,0.00453363437503851,0.00986906242867802,0.0033788995499624,0.0355576699908415,
ZNF311,ENSG00000197935,0.00459382156318511,0.027558002998837,0.00316486073824018,0.0238970892842617,
ZDHHC18,ENSG00000204160,0.00459735174089138,0.00469660357203083,0.00627560850024222,0.031755966115932,
RPL10L,ENSG00000165496,0.0046787401770112,0.46315849130402,0.00228629788656487,0.0161856203537689,
NDUFAF8,ENSG00000224877,0.00471019897249569,0.0188320892101418,0.00332130879955872,0.0954853899757691,
CYP4Z1,ENSG00000186160,0.00471094842972564,0.00239861746008652,0.0560097040700228,0.0297454757838463,
FAM177B,ENSG00000197520,0.00472320269740534,0.00423187348747867,0.00805399671876772,0.0766393551203269,
XAGE2,ENSG00000155622,0.00472518120997134,0.0295349647448129,0.00292854075281024,0.0810162317446689,
LRRC75B,ENSG00000178026,0.00472905202337204,0.00735768435749751,0.00409715084953122,0.0136647928428848,
PLAC1,ENSG00000170965,0.0047688729152281,0.0148120317648188,0.00347277500178744,0.0657679069584438,
PSMA3,ENSG00000100567,0.00477928246934223,0.363323513237679,0.00268817273444466,0.0252517574534054,
ACVR1B,ENSG00000135503,0.00481272424030132,0.0976844741038503,0.0022624191917916,0.0462188173454047,
RAB11A,ENSG00000103769,0.00484443975149762,0.0780394113081174,0.00294814308182745,0.144963249668137,
ADORA2A,ENSG00000128271,0.00484705810698771,0.0395486036617856,0.00270666348773674,0.0382631559564723,
C16orf89,ENSG00000153446,0.00485866648040112,0.00292217395101124,0.026055714526607,0.0303166447630808,
CRLF2,ENSG00000205755,0.00487578428130464,0.00324796633995206,0.0751431293630704,0.0290937600880767,
ACOT2,ENSG00000119673,0.00488987426050214,0.396663732175984,0.00236624992723922,0.00573361961280398,
FABP1,ENSG00000163586,0.00489647249982339,0.00627527524322158,0.00730938163681727,0.08213213105335,
RBM41,ENSG00000089682,0.00491873649622487,0.0123108327363232,0.00496735301694451,0.0461579852230934,
CTPS1,ENSG00000171793,0.00503143645970083,0.256455971080966,0.00246269869116511,0.0337987643091927,
VSX1,ENSG00000100987,0.00505679649527468,0.0189798983268996,0.00335996942489714,0.021066669306027,
ATP6V0C,ENSG00000185883,0.0050638045503868,0.0492024641656443,0.00336648706142495,0.173004111826854,
SGCZ,ENSG00000185053,0.00509301172978616,0.123411961517799,0.00320176866643573,0.02573685522737,
WDR13,ENSG00000101940,0.00511331915724567,0.013039307396804,0.0041317874296195,0.0490738233047087,
ADGRG7,ENSG00000144820,0.00512628500033296,0.0102664399682839,0.00410486344368799,0.0202709745007483,
TCP10L,ENSG00000242220,0.00513782816132746,0.153800514017082,0.00255240525598044,0.0358778083729197,
SLC5A7,ENSG00000115665,0.00515357142298789,0.0082674943506823,0.00428878592436499,0.0407429235515241,
