Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
HOMEZ,ENSG00000215271,0.00757913508217412,0.0350087675201735,0.0067573589291795,-0.00900306734713557,
NEFH,ENSG00000100285,0.00768505223501714,0.442049820158347,0.00420478605085317,0.00955119971308054,
UBASH3B,ENSG00000154127,0.00784172026963703,0.00523694448106882,0.0263174068756196,0.0590201869994277,
ITIH6,ENSG00000102313,0.0080157239752956,0.337528442148755,0.00452715779965418,0.0057677659039854,
CD79A,ENSG00000105369,0.00802423108220252,0.0048126251976881,0.0220309255301621,0.0784613195823898,
ANHX,ENSG00000227059,0.00810934187608048,0.0846405559002457,0.00452511126023725,0.0607797230353171,
LANCL2,ENSG00000132434,0.00810964010354709,0.150514165916626,0.00416279004874298,0.0306085334445672,
MFSD2A,ENSG00000168389,0.00811954262072889,0.00422065541007521,0.0432393537306265,0.0798206202477958,
DUSP13,ENSG00000079393,0.00813670937956068,0.0049525451361867,0.0779693386693748,0.0424367728218913,
ADCY6,ENSG00000174233,0.00834848605471861,0.0225529898875731,0.00840227183457731,0.0325825473124328,
E2F2,ENSG00000007968,0.00835700337473744,0.00857217768962293,0.00942868909694439,0.0448214793351165,
NXF1,ENSG00000162231,0.00844135224718379,0.011149323831477,0.00721225737814757,0.10690524169908,
PSMC5,ENSG00000087191,0.00846065158477916,0.15838712936866,0.0054549659605253,0.0610100263679326,
TBC1D22A,ENSG00000054611,0.00856895801356272,0.286786932475925,0.00506974480613764,0.0197525039895801,
ZNF407,ENSG00000215421,0.00863042807435821,0.196209210087873,0.0056649653456563,0.0410761058351814,
TST,ENSG00000128311,0.00863373186473637,0.105249428165797,0.00548221731099274,0.0225079378746865,
IFT74,ENSG00000096872,0.00864771538843045,0.0056709201813897,0.0423581401663237,0.0127117753911363,
POU2F3,ENSG00000137709,0.00870003807023378,0.0159774158115519,0.0066675014657559,0.0455036742520053,
KRT19,ENSG00000171345,0.00870270930745287,0.0315176451257292,0.00540108320197186,0.0458624092649098,
PPAT,ENSG00000128059,0.0087723903330813,0.0146593353013202,0.00651607178771396,0.0711952844365258,
HIST1H2AG,ENSG00000196787,0.0087794132775918,0.0256200554080868,0.0060205903948376,0.0566488043715689,
CCNYL1,ENSG00000163249,0.00880547401812404,0.00948722034724325,0.00891839654459303,0.0774958276256776,
SORBS3,ENSG00000120896,0.00885864424027205,0.28531276597202,0.00482485565982604,0.00830585657316917,
CIAO3,ENSG00000103245,0.0088672401359603,0.00461722148149701,0.473748795760364,-0.0388089148577719,
MSANTD1,ENSG00000188981,0.00902022854002316,0.0478572499529037,0.00522935975581107,0.0759579287028632,
NUDT8,ENSG00000167799,0.00902055844493677,0.00911380515626936,0.00833149847932124,0.0162915093996092,
SHISAL1,ENSG00000138944,0.00903245900807026,0.0108367482154464,0.00737623785089947,0.0686909187226258,
PRC1,ENSG00000198901,0.00909313675528933,0.0945266529237421,0.00577465564714097,0.0183214578240835,
REV3L,ENSG00000009413,0.00925455821253918,0.0114546221685836,0.0174757090815403,0.0531890217544228,
MT1HL1,ENSG00000244020,0.00929691385724007,0.0691002321431644,0.00744380370363185,0.0215947350970893,
ZBTB25,ENSG00000089775,0.00951626281998308,0.0177580028406025,0.00760162854385071,0.02987933945108,
PPIAL4A,ENSG00000263353,0.0097574222129162,0.00719960513830042,0.0158999150363706,0.0674451184744738,
CBLB,ENSG00000114423,0.00989852738627484,0.0138101731642822,0.0113808867117728,0.055632189420012,
ZNF219,ENSG00000165804,0.00992761556197785,0.0088381004339555,0.0101769027989815,0.0664747320945205,
UGT2B7,ENSG00000171234,0.0099569725228853,0.268475365087638,0.00701370436478954,0.0102218636178923,
OPN1SW,ENSG00000128617,0.00996863176435536,0.00530861565876917,0.0736747548831334,0.0516990463758059,
PTPN2,ENSG00000175354,0.0100616187380184,0.00606529251063403,0.0181441670128977,0.121486088692749,
ZBED3,ENSG00000132846,0.0101624199927437,,,,
EPHX2,ENSG00000120915,0.0101766728426477,0.013136308439307,0.0109230514355509,0.021896681225783,
ATP6V1C1,ENSG00000155097,0.0101884263753886,0.00935485795439206,0.0177792234476726,0.046759302393826,
CD1C,ENSG00000158481,0.0103772175993796,0.00794888403947591,0.0202986820871546,0.0301687575332843,
PPEF2,ENSG00000156194,0.0103831037508264,0.0136647573243532,0.0085706908590879,-0.00675510379880982,
EFCAB13,ENSG00000178852,0.0104029821982908,0.738372436299992,0.00531672107855563,-0.000442654245983525,
PRSS3,ENSG00000010438,0.0104858315357236,0.026285406925161,0.00774541255511951,0.0502462671607448,
CCDC102A,ENSG00000135736,0.0105079659796133,0.0064846007793351,0.0391069192543682,0.043191948465895,
NSD2,ENSG00000109685,0.0105171089267149,0.0212159194680969,0.00950888079608903,0.0512912922507145,
PLPPR5,ENSG00000117598,0.010543660811323,0.0117483772728006,0.0100101684001723,0.0548119745137838,
ARSK,ENSG00000164291,0.0105698954533445,0.105965878291084,0.00553161230577526,0.0224587824232978,
LRRTM1,ENSG00000162951,0.0106135837907989,0.0160453867167172,0.00777808532087754,0.0997078801476582,
GYS1,ENSG00000104812,0.0106233526577236,0.0102474756345382,0.0181537264118223,0.036023990283021,
GNAI3,ENSG00000065135,0.010720264830771,0.00971873698851888,0.016090147302708,0.0515248768221072,
STK10,ENSG00000072786,0.0107534444380798,0.00586999080300166,0.0615353639840125,0.0316310056518644,
SLC36A2,ENSG00000186335,0.0107975655477456,0.00619895345793897,0.109749870441349,-0.0223919408691529,
PGA3,ENSG00000229859,0.0108522642517451,0.299677492610734,0.00621144681121466,0.0265988859602858,
ARF3,ENSG00000134287,0.0108833085086449,0.0293183679856427,0.00826298389491076,0.203491262585898,
ELMO3,ENSG00000102890,0.0109007704421025,0.00852099770516324,0.0286019998166402,-0.0087367270642367,
ASPRV1,ENSG00000244617,0.0109129556649635,0.00592181139738246,0.0509114283831781,0.0680564393958615,
USE1,ENSG00000053501,0.0109473665740358,0.441609097370148,0.00584524468271175,0.00997683388402272,
TCEAL5,ENSG00000204065,0.0110081678081592,0.00755716880942336,0.0607275419043301,0.0940866084377647,
DHDH,ENSG00000104808,0.0110306225988562,0.0160321364225853,0.00772380009550788,-0.00711457923005458,
ATM,ENSG00000149311,0.011056302096092,0.00535645396214102,0.807400016795707,-0.0152217643474185,
FEZ1,ENSG00000149557,0.0110894574565381,0.006596924604517,0.0214137026371607,0.123467393547523,
STAT6,ENSG00000166888,0.0111208163837235,0.0166872241125584,0.0148783711738782,0.0540562570145184,
PPP1R12C,ENSG00000125503,0.0111528884529739,0.00878341230996615,0.0227003818571607,0.0357662131896232,
NKX2-2,ENSG00000125820,0.0111872758289689,0.0151164750946314,0.00785371960504944,0.136526154625101,
HES1,ENSG00000114315,0.0112171596443651,0.00841117955852677,0.0124113299646689,0.157651396989442,
VSIG10,ENSG00000176834,0.0112181106361574,0.0205632327782113,0.0111604018340352,0.0308850650880957,
RCAN1,ENSG00000159200,0.0112460656396028,0.0103113075704602,0.0288602763139649,0.015451803705336,
ANAPC4,ENSG00000053900,0.0112575604256863,0.0410782465057062,0.00720399744593203,0.0364660532652624,
AP3S1,ENSG00000177879,0.011283378131873,0.00700841062284463,0.0239229307647006,0.0673643098844408,
NOL3,ENSG00000140939,0.0113031488044525,0.00641801577849477,0.0769966747640513,0.0122312968021502,
CLN3,ENSG00000188603,0.0113236360709146,0.00679995230636765,0.0438387308553931,0.0514034154515252,
CYP2A6,ENSG00000255974,0.0113674842952546,0.00611419726574658,0.0696602859566612,0.0313160925507366,
CIAO1,ENSG00000144021,0.0114398533568557,0.261070860969186,0.00663982625726489,0.0180834700081557,
